id_inventario,producto,almacen,stock_actual,fecha_reabastecimiento,estado_producto
41901d3f-263a-4123-878f-51e0cebe54ae,Laptop,MX01,50,2025-04-13,Bueno
63c3330c-c446-43c9-9691-668cdd6d867d,Tablet,US02,5,2025-06-16,Caducado
b8fdb6a2-86aa-40d1-ab46-61cb9c1337de,Laptop,CN03,20,2025-06-12,Dañado
9870e04d-96db-42f4-b7f7-3e61ebfc3aba,Impresora,US02,1000,2025-05-17,Bueno
b6dcfe69-cad9-483f-8cee-dd8a3e193267,Monitor,US02,20,2025-04-27,Bueno
aeb0f51b-b281-4ef6-a930-65760b579c6e,Impresora,CN03,50,2025-05-03,Dañado
ddfe3d18-f12c-400c-b4b6-ca6716f35216,Impresora,CN03,50,2025-05-18,Dañado
11cfdcdd-2f78-4c6d-a8c5-298a0d493f13,Tablet,CN03,20,2025-04-02,Bueno
2ea55107-1f5e-40b5-9a2c-123f71e401ee,Laptop,MX01,1000,2025-06-08,Caducado
f001f647-231f-438d-b2b1-31e11202bcc7,Smartphone,MX01,20,2025-03-26,Dañado
37d876d1-8bbd-4292-908f-fc2cad933907,Laptop,MX01,5,2025-05-24,Bueno
6b019d3f-34df-4549-b03d-a3f6d5423a58,Monitor,US02,0,2025-06-06,Bueno
b0e50a99-600a-43c1-ac42-5592fdf49957,Tablet,MX01,0,2025-05-17,Bueno
f86f37a4-44da-481d-ab7d-5c8be10280f5,Impresora,MX01,0,2025-06-03,Bueno
447d10ac-9d1e-4fa3-bde2-730e58f57301,Monitor,US02,0,2025-06-15,Caducado
9d5086e6-440a-48f7-9836-fc8d76f88c86,Laptop,US02,20,2025-04-30,Dañado
ee0d5567-9a80-4cf2-810d-9b3b6e24c17f,Monitor,CN03,50,2025-06-09,Caducado
f4458bde-3f58-4224-88e4-15cb7ced6b7c,Monitor,US02,5,2025-05-10,Dañado
7f2eb16c-f7dd-45a3-a12b-eb6e54e68403,Laptop,MX01,5,2025-04-11,Caducado
139641f9-ece0-4a46-b776-3e7bf0d68d7d,Smartphone,CN03,0,2025-04-30,Caducado
f111c842-d285-4d35-802c-11f813f11df5,Tablet,CN03,50,2025-04-03,Dañado
02a37681-11dc-487f-9e80-5608fc2ce846,Laptop,MX01,5,2025-04-30,Bueno
3d2e40dd-0dd1-48fc-884d-58cc97af950e,Laptop,MX01,0,2025-06-03,Dañado
80d2e795-1391-44c6-87ac-4ec4f589f298,Tablet,US02,0,2025-05-01,Bueno
14dbbabf-0fe2-4de3-b3b2-8ed039f5c4cf,Laptop,MX01,5,2025-05-03,Bueno
6fccf91a-67d7-4fdf-aece-a2b3a6a77d19,Smartphone,MX01,5,2025-04-11,Dañado
06c7025b-6231-4527-8a3c-6ae56e0743be,Monitor,MX01,5,2025-05-01,Caducado
83c645c0-e1ea-4ba6-a192-3745472a7610,Impresora,CN03,20,2025-04-09,Bueno
2bfd83be-f302-4665-a5d7-401d0a6b8472,Smartphone,CN03,0,2025-06-08,Bueno
352df542-ce97-480a-8f68-95dc4d495bff,Laptop,CN03,1000,2025-05-12,Caducado
0df4e834-0bba-48d2-b310-0b652376910e,Tablet,CN03,50,2025-05-04,Bueno
6b2bc7fb-1748-4754-b5ac-ae8adf0318bc,Monitor,US02,1000,2025-06-19,Bueno
ce42e303-cf17-49e1-aea0-ef12ecdce99f,Monitor,MX01,1000,2025-06-15,Bueno
0078a73a-5450-4db4-832b-b3f8c43fedb9,Laptop,MX01,5,2025-03-30,Caducado
4159a598-847d-48dd-b31c-9eda16079a23,Impresora,MX01,1000,2025-04-17,Bueno
7712a8bd-6b6d-4fe6-b450-52b5bc5e8002,Laptop,MX01,50,2025-06-21,Bueno
0b56f6b5-d296-4e83-a3dc-743cfe6749e3,Tablet,MX01,50,2025-04-07,Bueno
75e17c10-316e-4d08-8462-394e8983a789,Monitor,MX01,20,2025-05-28,Caducado
dfcd4bbd-805b-4093-a7f4-0430b977c04c,Impresora,US02,1000,2025-04-13,Bueno
183a276e-e141-4ce7-a22f-d248077a4d9e,Laptop,US02,50,2025-06-06,Bueno
f6cb0c14-6c64-44cb-900c-6eb8892d31d7,Impresora,MX01,1000,2025-04-08,Bueno
c8b31308-2b9d-479e-b4ed-c0bc7be3fca7,Laptop,CN03,50,2025-05-20,Bueno
3ee277a7-0558-4e47-8505-477e918dcb31,Laptop,MX01,0,2025-05-08,Dañado
25b7ef72-e206-46eb-8a48-7459356aacba,Impresora,US02,0,2025-06-06,Bueno
5c5ca239-68d2-41b1-8d98-dde739f72726,Laptop,CN03,20,2025-03-24,Bueno
1e2c9e18-5066-44d6-a0c2-0d189db8f555,Smartphone,MX01,0,2025-04-21,Bueno
5e0a0c8f-bf3a-4f1e-b098-e748c0085ad0,Smartphone,MX01,20,2025-06-01,Dañado
e4d47c71-9b9d-43b4-afc1-5ae7d9e31dcb,Tablet,CN03,0,2025-04-06,Caducado
188a4224-4e76-4667-93aa-c70c297a9d3c,Impresora,US02,0,2025-04-24,Caducado
695cdfa9-0da6-4373-955e-7db9b8147be6,Tablet,US02,50,2025-05-19,Bueno
576063e7-016c-41fa-8f80-293c7fbc156b,Laptop,CN03,5,2025-05-17,Caducado
4133d764-8286-444b-b8c3-668b459ea3e8,Tablet,US02,0,2025-05-12,Dañado
efc4e6b4-55b1-4028-91ac-0a521de9ba58,Smartphone,CN03,20,2025-04-13,Bueno
a180307a-6bbc-4a98-b321-59b25dead07a,Monitor,MX01,1000,2025-04-11,Dañado
d3c54ec8-37ad-4cbf-a44d-b16977c2085a,Monitor,MX01,20,2025-06-20,Caducado
6562f8ae-8995-4bb8-a083-6d073a530920,Laptop,US02,50,2025-04-11,Caducado
ba5bfe71-7bd0-4c73-b7ec-d589d0c3038d,Monitor,MX01,1000,2025-06-20,Caducado
adc089d2-6531-4f05-98ed-ed8eb25a6824,Impresora,MX01,1000,2025-05-07,Dañado
14d4d356-d613-4ae7-a3b9-f3a98e033cc5,Smartphone,MX01,20,2025-03-24,Bueno
c1c1db43-110a-4c22-91b4-cb9a1b2fe7b5,Smartphone,MX01,0,2025-05-26,Dañado
cdc71119-44c8-4589-b165-8df11687179d,Tablet,CN03,0,2025-06-22,Dañado
08ed4a94-8868-4f28-bb63-c89ac7ee86e9,Tablet,CN03,5,2025-04-24,Dañado
7fb9d251-c701-4afc-8c0b-0e43b6cf9c91,Impresora,MX01,0,2025-05-03,Dañado
edaa7145-1729-43a0-bbe7-c492d7de8e87,Tablet,MX01,5,2025-06-15,Dañado
8a351ce6-1292-4e74-9a05-2baa478b1392,Laptop,US02,0,2025-06-03,Dañado
d8022184-6d47-4e38-84b8-1c5316678399,Impresora,CN03,50,2025-05-29,Bueno
bdc60ebc-5f15-4e79-b87b-2f31f7f3bc59,Laptop,US02,50,2025-04-30,Bueno
209ad835-621f-4e88-837f-a2311ed072f3,Tablet,CN03,50,2025-06-13,Dañado
de4bcc65-1d83-4855-b91e-c635752d6dd8,Tablet,CN03,0,2025-04-21,Bueno
b28176d2-7149-4956-8f14-cdceaf5e55c8,Tablet,MX01,5,2025-05-02,Dañado
d3408e90-3d18-421d-9b1b-1b961c4d768c,Monitor,CN03,50,2025-05-06,Caducado
77893546-7c54-4cd2-b563-46a762e4ad80,Tablet,US02,20,2025-04-29,Caducado
b3d00c31-3767-4a2c-8e53-b0923aacccb4,Impresora,MX01,50,2025-06-01,Caducado
f54dc589-eefc-43f6-b423-e906c6392163,Tablet,MX01,50,2025-03-27,Dañado
1eaf2643-8a58-47f4-ae3c-d2a43165af0c,Tablet,US02,5,2025-04-04,Bueno
64563f84-3c20-4d6d-86fd-e76cf1b53db1,Smartphone,US02,5,2025-06-23,Dañado
f042d84b-2859-449a-913e-d32dd30a41ce,Impresora,CN03,5,2025-04-23,Caducado
aa822680-dd38-4cd5-9045-fcc7193b2c6c,Monitor,MX01,50,2025-04-19,Dañado
72a706a8-f556-43e6-b0f7-218c13cd01d8,Laptop,MX01,0,2025-06-10,Caducado
e81e8fc2-30c1-4882-a97d-ffba5a5c605d,Laptop,MX01,20,2025-03-26,Caducado
f3bd6557-83b2-43dc-8a97-5ebd946ff565,Smartphone,US02,1000,2025-03-29,Bueno
1208ca4a-3449-4707-9d3d-f1c9b1606889,Impresora,US02,0,2025-04-23,Caducado
3baf54de-138e-465d-852e-912c9266065d,Smartphone,US02,5,2025-04-03,Bueno
346e17c8-b4e3-4a23-a959-7404d1cda229,Smartphone,US02,1000,2025-05-07,Dañado
982a23a0-a86a-4e2a-a330-143399502c35,Monitor,CN03,1000,2025-05-12,Dañado
94a5c8fb-392a-4c84-9e72-ce33d61fb3d1,Monitor,CN03,5,2025-06-04,Caducado
cf506453-a9a0-443c-8bbf-e04b033f9f30,Monitor,US02,0,2025-04-23,Dañado
a7cdf9ed-05f3-4e98-a8a5-1c7a9ff9bc41,Smartphone,MX01,50,2025-03-24,Caducado
01336da9-d890-40e6-ae54-46b3e267f23f,Tablet,CN03,5,2025-05-17,Dañado
3eb7cda4-29d5-4dd2-82f5-876d97519270,Tablet,US02,20,2025-04-07,Dañado
024d5d31-8015-4e64-adad-b3ac1534baf7,Smartphone,MX01,0,2025-06-14,Dañado
8b293855-1ce0-4621-8b60-10e9a5beff87,Laptop,US02,5,2025-05-10,Dañado
a7779e80-857f-4cc1-8989-97e04ea43eff,Tablet,US02,20,2025-06-07,Bueno
47dbbd5f-2a38-40f1-8e0b-0861da2e819d,Impresora,MX01,0,2025-05-05,Dañado
52afa917-f186-476e-a27b-b7a81de88350,Laptop,MX01,50,2025-05-14,Bueno
e2c48fdf-d363-4e22-a9cd-82e4045bc1be,Laptop,US02,20,2025-03-24,Bueno
db802190-2f22-431e-9175-8fef5e03d81b,Monitor,MX01,5,2025-04-17,Dañado
076473a4-e093-48fc-8b7b-d68e0a3350a6,Impresora,US02,0,2025-04-19,Dañado
dc76ccda-3eb7-4fbb-a766-9b50f57df338,Tablet,MX01,0,2025-04-20,Caducado
be2577b6-50e8-46eb-ad85-406d0b91a4c9,Smartphone,US02,5,2025-03-30,Caducado
85b5b7a9-e9ce-46ad-b05a-d32bd9fa0e10,Smartphone,CN03,50,2025-04-09,Dañado
81ef3e58-eb42-4bae-affa-a023c2741af1,Tablet,US02,20,2025-05-20,Caducado
3d1f5f6c-6c35-4d75-bf99-90a15f030f2e,Smartphone,CN03,50,2025-06-01,Caducado
54e33ca0-a490-450f-8634-91a8f6b53c8f,Smartphone,MX01,1000,2025-06-08,Dañado
a7ed7f82-9191-44ba-968a-f55104f263d5,Impresora,CN03,1000,2025-05-12,Dañado
191bfbea-aa67-4ea5-8b7e-543e83f22ebf,Impresora,MX01,5,2025-06-03,Bueno
61b1bc7f-8431-442d-ae4e-7e903cd16a33,Laptop,US02,50,2025-05-23,Dañado
e4659d50-65e5-4bdf-a523-f62b00241e22,Laptop,MX01,1000,2025-06-23,Dañado
c03c1eea-d1b4-4eb6-9dcd-2ca47c8b0acd,Impresora,CN03,20,2025-05-13,Caducado
727dffb0-c184-42d9-823d-bc3e9af2f3b9,Tablet,CN03,5,2025-05-25,Dañado
ff3552d8-c49c-472e-984f-9454e34cffc8,Impresora,CN03,20,2025-06-06,Dañado
b51a941e-2846-4787-842b-bb50f49dd291,Monitor,US02,50,2025-05-13,Bueno
3cf22b4a-b39b-4909-be91-c1a10cb2476e,Monitor,MX01,0,2025-04-08,Caducado
e55f5017-9dde-4592-84ac-857b8b8204de,Monitor,MX01,1000,2025-06-03,Dañado
2d29c32c-8708-457d-a8eb-d750ada643d3,Monitor,US02,5,2025-04-16,Caducado
faf7f0fb-103a-4eb7-be36-eb103f201541,Tablet,CN03,50,2025-05-06,Caducado
9adce010-5425-4999-9952-a9bf8ef610e9,Monitor,US02,20,2025-04-27,Dañado
142b2306-bdbc-420b-8a4d-74f7bfa4d730,Laptop,US02,50,2025-06-14,Dañado
4316a778-8978-43a2-ac35-d460811bb6de,Laptop,CN03,5,2025-06-06,Dañado
bf1cfe11-1b21-49be-838e-2f21b080dbef,Impresora,CN03,20,2025-06-16,Bueno
0a7bc881-2d9d-4b28-af24-2ac88f3ac863,Impresora,CN03,1000,2025-04-10,Caducado
d645e4aa-1326-41eb-a9d1-684c266e1120,Tablet,MX01,5,2025-05-13,Bueno
222c194b-e926-41f1-9eed-f22ee601b13d,Monitor,MX01,20,2025-06-12,Bueno
ee22eb3b-7c77-42ae-a5d7-bc5ef006e2b0,Smartphone,MX01,50,2025-06-21,Caducado
a793fbb1-0b8c-424f-b0be-30cc6d9560af,Laptop,US02,5,2025-03-28,Dañado
ccab3f2a-f318-4124-9bb9-24c67c9ee9fb,Smartphone,US02,0,2025-05-22,Bueno
7c2e9e50-a099-415e-a551-8d170a5c852d,Laptop,CN03,1000,2025-05-27,Bueno
ee86eb31-000d-45a3-9d41-9bf1f961312a,Tablet,CN03,50,2025-06-21,Dañado
9567ee6c-79ee-45f2-a3f5-65d9ce073ad7,Laptop,MX01,20,2025-06-17,Caducado
8e716257-c739-45c8-967c-405147293b03,Impresora,US02,5,2025-05-02,Bueno
81c7a160-bc8f-45bd-ab86-5c256b1e14ee,Impresora,CN03,20,2025-06-09,Caducado
d069e79d-e7fb-4583-ac8f-02fa7db142f4,Tablet,CN03,5,2025-04-09,Caducado
cd86a2a8-a8b6-43db-a17a-ea3a9384aedd,Impresora,US02,20,2025-05-22,Caducado
d1bd9ac7-b7be-4bdb-bffb-9514016953ee,Impresora,US02,1000,2025-05-25,Bueno
3291ad8c-ecee-4f0b-b9f9-36be9036a612,Smartphone,MX01,50,2025-04-16,Bueno
02ba3f8f-50a9-42c0-9057-0319ef4adb33,Laptop,CN03,5,2025-04-13,Caducado
0653a94e-a86c-4e9b-a181-dd0873f4e67c,Laptop,CN03,50,2025-05-04,Bueno
36545080-d908-4725-a1ad-52134d081411,Smartphone,MX01,5,2025-04-20,Bueno
0e672610-dea7-45a1-b214-a7bb9757fa78,Smartphone,US02,20,2025-06-12,Bueno
fd4e2025-cd07-4ff5-abca-cd0f7e507dcf,Smartphone,MX01,50,2025-04-27,Dañado
1c4e806e-79d3-4bdd-abee-83f5c358523c,Laptop,US02,5,2025-04-04,Bueno
7fcf857e-5785-490f-b2c4-08035c71b65b,Laptop,MX01,1000,2025-04-29,Bueno
55d77a70-22a2-46aa-919d-ad4ef34350b7,Impresora,US02,50,2025-03-24,Caducado
1596032c-e976-435c-9df5-1faf5b18c33c,Smartphone,CN03,50,2025-05-10,Caducado
64de4162-af88-45d5-91ed-934b69123840,Impresora,MX01,20,2025-03-25,Caducado
86527964-5dcf-4a11-972b-f9b2e412d5ed,Monitor,US02,0,2025-06-13,Bueno
662e1c2d-4af8-4485-8ae8-6f77450f64e2,Impresora,MX01,20,2025-04-25,Bueno
28e8ff0b-9704-4a2a-b09a-30372821ac36,Laptop,MX01,20,2025-05-15,Caducado
3b87f6fe-e175-45a4-8bdb-0ec356495671,Laptop,US02,0,2025-03-27,Dañado
0e3e2a10-2179-4465-b174-203abdeee41a,Monitor,CN03,20,2025-05-15,Bueno
72c1713a-3876-44eb-a304-157cba67ae0c,Impresora,US02,0,2025-05-16,Caducado
9c8e8577-93fe-4eb6-b54d-f296c49835ad,Impresora,US02,5,2025-06-12,Dañado
4ceb5fee-08f7-433f-a281-dcd944c54e3f,Smartphone,CN03,20,2025-06-06,Caducado
6b8989a6-b69e-4d97-9523-0084ef1d7efd,Tablet,MX01,20,2025-04-13,Dañado
ec0c0151-9dec-41e5-abca-b569dc4cddc8,Smartphone,US02,1000,2025-04-01,Bueno
09526a4e-aaa5-44c6-ba01-84603ac3a650,Tablet,US02,50,2025-04-02,Bueno
00ddad78-a64a-4915-8b76-dcf9230c5e65,Smartphone,MX01,20,2025-04-07,Bueno
65aa27a4-03fa-41cd-bdf7-26525806a784,Smartphone,MX01,1000,2025-05-08,Caducado
1ef2be00-2f57-45d5-811d-484aadbd9ea0,Monitor,CN03,1000,2025-04-13,Bueno
171b695d-09cd-4d5f-99ef-c954d09c8186,Smartphone,US02,50,2025-05-01,Bueno
259a1ac6-057d-4d07-9098-eb55f56661ce,Impresora,CN03,0,2025-06-10,Dañado
baf33f5e-4ec6-42e6-a73a-963f87ae3529,Monitor,US02,0,2025-06-14,Dañado
3774ef4e-a977-4ccd-9242-bc4f069b6cf6,Smartphone,US02,1000,2025-06-13,Bueno
7f16b877-ebc3-49dd-80ba-43e2f8359ad5,Tablet,MX01,5,2025-05-13,Bueno
8ba77ee3-d05f-4756-a137-d74350142508,Tablet,MX01,5,2025-04-23,Bueno
cbec1a8a-6189-43d2-914d-c30b32c5a17f,Monitor,CN03,0,2025-05-07,Dañado
eac1cb09-5720-4c11-86ac-1594476dfd9e,Laptop,CN03,5,2025-06-04,Caducado
0a8f3b2a-b649-46f5-a79d-596513e00a37,Laptop,US02,1000,2025-05-26,Caducado
89c3b8d0-adcc-4b3d-8d6d-7ba780bb65ac,Impresora,US02,5,2025-05-02,Caducado
ba18e32a-1dce-499c-b805-5b30e1d38aa4,Monitor,US02,5,2025-04-23,Dañado
5940aec3-710d-415d-87a1-303655450e70,Laptop,CN03,0,2025-03-25,Bueno
f21ac9b2-9a9b-4829-b517-734bd61cedc9,Smartphone,US02,20,2025-05-18,Dañado
0b4d9d31-5dda-47c1-aa13-31aaf6508f0d,Smartphone,US02,0,2025-05-22,Caducado
ba14ad05-8019-4cac-9052-5af9c51964a7,Laptop,US02,0,2025-04-11,Dañado
85d7d0ee-7198-45fc-9bee-c7d3de7639d2,Impresora,CN03,50,2025-06-21,Caducado
da70723a-c047-4f76-a3f1-1029681aaba2,Smartphone,MX01,20,2025-06-19,Dañado
303aefa3-9554-405d-bcc9-053f70172026,Laptop,MX01,50,2025-06-20,Dañado
53f71ae2-6911-40fa-b7f1-b87937edb851,Tablet,MX01,0,2025-04-17,Dañado
cc5435ab-e533-4d48-b967-5bb193181795,Smartphone,US02,20,2025-04-17,Dañado
08a1d18f-78bc-412e-9060-2b39fca512a2,Monitor,US02,0,2025-04-03,Bueno
34fea1bf-3d83-4586-aaa0-9ebfdfc3eeb5,Tablet,MX01,50,2025-04-29,Bueno
d05a5318-8d0f-403e-901c-c36d28574142,Impresora,CN03,5,2025-03-28,Dañado
a76e3b22-c826-45c2-8a5f-5b2204032e7e,Smartphone,MX01,20,2025-05-15,Dañado
6ea24ba6-b8f2-464b-bc2f-7ac67650136d,Tablet,US02,5,2025-03-24,Caducado
36b295d3-e743-4062-a66c-0d3b01d1f065,Smartphone,MX01,1000,2025-05-18,Caducado
a5c00221-5919-4127-bef3-01b2f24be94b,Tablet,MX01,0,2025-04-05,Bueno
e3543f81-bdba-4c2e-ab4a-70c2e618ed44,Monitor,US02,1000,2025-06-01,Bueno
bbbcd040-1774-4156-83f9-daff9823ae18,Impresora,US02,5,2025-04-19,Bueno
34fb36cf-a97b-4ec9-a74d-f9fe1046464f,Tablet,MX01,5,2025-04-24,Dañado
541af005-7761-45d5-851e-993ac24bb448,Tablet,CN03,0,2025-06-20,Caducado
1af6d925-635e-41cd-b956-b2bdd3048f73,Laptop,MX01,0,2025-04-07,Bueno
11dc593e-557b-4186-9229-ab604efae70d,Monitor,CN03,1000,2025-05-11,Dañado
356b1660-55cb-4435-a775-642868b45c5b,Impresora,MX01,50,2025-05-23,Bueno
a2725b8b-ae5b-4f5c-8d7e-c78b76b2c0fd,Monitor,CN03,0,2025-05-09,Dañado
47974367-b9a4-4955-9050-3389bfaa404f,Tablet,CN03,50,2025-05-06,Bueno
acceec20-5dfe-48e2-a3cf-8ce62eb23879,Impresora,US02,50,2025-03-30,Dañado
89ae5da1-23d4-4811-b61c-4737c513c235,Tablet,MX01,20,2025-03-30,Caducado
eca95b2f-d8e3-410b-98f1-31ce7c4bb195,Tablet,US02,0,2025-05-13,Dañado
9d05a0aa-d8f7-4140-89bd-e87f114f38db,Smartphone,MX01,50,2025-06-22,Caducado
c3dfa15a-8c66-478f-b904-ca1a12166a9a,Impresora,US02,20,2025-06-17,Dañado
50259bb7-be9b-46ea-a639-2d782b4eed00,Impresora,US02,20,2025-03-28,Bueno
7479f1ba-a2b7-4628-93d5-39b33edd0086,Smartphone,US02,50,2025-05-07,Bueno
4ee06ede-4e6e-4fd1-a808-0775e29e4ac2,Tablet,MX01,50,2025-03-29,Caducado
d40b5f9f-d180-49df-aed9-8bf8165302ec,Laptop,MX01,50,2025-06-09,Dañado
54a0a36f-e735-49f7-b9e9-34f955af82f5,Impresora,MX01,20,2025-05-10,Bueno
d59808db-10aa-4a1b-8975-37331c6bda1d,Impresora,US02,0,2025-05-30,Caducado
44321376-ab26-4b33-aa84-e030f2eb5d3e,Tablet,MX01,20,2025-05-16,Bueno
3350a337-d0db-4c0d-8d76-810337329d0a,Laptop,US02,20,2025-03-26,Caducado
d11d6a72-6bed-4c89-ab7b-fda8c0af56fb,Smartphone,MX01,50,2025-03-31,Bueno
1b2441a7-9488-46b2-b662-0559546c10e9,Impresora,CN03,50,2025-06-03,Dañado
df413ea0-46a1-4806-a67d-7e42689c67aa,Tablet,CN03,20,2025-06-19,Dañado
ea49282e-d161-493c-9e78-1a87e33a006f,Monitor,US02,20,2025-05-18,Dañado
7990c651-dc16-4bed-8601-b9d6c2e70a88,Impresora,US02,20,2025-05-19,Bueno
2fa10a5e-477a-4259-92e9-fca06bf0304a,Laptop,CN03,0,2025-06-17,Dañado
6174ac20-6b47-44f7-8c9b-a5bc711f62cf,Tablet,MX01,0,2025-06-18,Dañado
44c24208-b371-4884-9cf0-689b2a41970a,Impresora,CN03,5,2025-05-21,Dañado
2010663d-8b7f-4845-ac5d-0918dfb4c943,Laptop,MX01,5,2025-05-12,Bueno
8e1f8ced-bab5-466e-bf05-bf04b69dc305,Impresora,MX01,5,2025-06-03,Dañado
934b26d3-83e4-4b2b-95fc-d9a236d3d481,Laptop,CN03,50,2025-06-10,Dañado
c1aa4783-9b80-4efc-9783-81097ac8d0df,Tablet,CN03,5,2025-06-08,Dañado
463eb798-ab89-4e33-a3d9-e19dcbf5fd30,Smartphone,MX01,1000,2025-04-07,Caducado
ed28c224-7619-4cd8-b2d9-b6929ff29fb7,Impresora,US02,1000,2025-05-01,Dañado
44c47c44-2d3f-4e13-ad60-6cec5fac6e0a,Monitor,MX01,0,2025-06-01,Dañado
d18e0a01-fb94-4b4b-895e-67d06dab531b,Tablet,CN03,0,2025-03-30,Bueno
e4f96e41-494d-49f5-8d84-07e218da23be,Tablet,CN03,1000,2025-04-16,Bueno
27f2b849-6358-4f29-b716-96c66c6155ce,Tablet,MX01,5,2025-05-07,Caducado
5ed06fb0-d5a7-4755-9495-8a54b7667751,Impresora,US02,0,2025-03-25,Caducado
b7293a2a-470c-49a5-90c9-4f2e57d7a28e,Impresora,CN03,50,2025-05-05,Bueno
fd8f6856-25e3-4ddd-8607-9761dce4b5a7,Laptop,MX01,20,2025-04-01,Bueno
ccd222a6-ec8a-4671-b8e5-35cbcf30d9d0,Tablet,MX01,0,2025-05-17,Dañado
3e1ac840-0a9b-4ae1-b6b8-0742f8e32f1a,Smartphone,US02,50,2025-05-11,Caducado
ecd0efe3-1609-47de-9107-21551d5f9e15,Impresora,CN03,0,2025-05-17,Caducado
418ce90e-644e-41ea-8bb6-528006b77eac,Tablet,CN03,50,2025-05-25,Bueno
94cffd10-bcf9-47f3-91a2-8102dc3b65c9,Smartphone,CN03,50,2025-03-29,Bueno
8bd6ed4c-482c-4c64-a0b5-00b05e631c89,Tablet,MX01,50,2025-03-29,Caducado
ac1dcd5a-05cb-4170-a948-073aa65d5026,Monitor,CN03,50,2025-05-23,Dañado
e4cadcfc-04aa-49e4-be55-67455e0acdb9,Impresora,CN03,0,2025-05-30,Dañado
cef893b3-319a-4649-8f3b-ad733a9d1c55,Impresora,CN03,5,2025-05-15,Dañado
26ce954f-f82a-4cba-95b2-146389111f05,Tablet,MX01,5,2025-04-01,Bueno
c6e661ef-d326-488a-aa08-ed050b6b2452,Monitor,MX01,0,2025-05-04,Dañado
db109a68-af0e-42e5-954f-cf6df8a66dc7,Tablet,US02,50,2025-06-11,Bueno
cbf72469-da1b-43f9-8b58-9166310fa706,Tablet,MX01,50,2025-04-20,Dañado
aff73e0e-09cf-4334-ab90-e507cc24e81f,Monitor,CN03,20,2025-06-02,Dañado
a739768d-ce70-45c4-8fa0-2151aed6e110,Impresora,MX01,0,2025-06-12,Dañado
24cd81ae-f6ed-46fd-bdf1-a7f7729cfa75,Laptop,US02,5,2025-06-13,Bueno
f6e20be2-6630-404c-a574-a1a923e53eae,Tablet,CN03,5,2025-04-16,Dañado
e4389cb9-a431-4c40-973d-b5e635ed8a23,Monitor,CN03,0,2025-06-18,Dañado
2ab946c2-947c-4d0b-bfdd-975833843562,Impresora,US02,5,2025-03-26,Dañado
3add578f-2d47-48f2-b9e1-9e8999bb8652,Smartphone,MX01,50,2025-05-13,Bueno
19faa7af-854b-4481-92f9-975b5592ed64,Tablet,MX01,20,2025-05-18,Caducado
9d581112-9e40-4809-aaa9-9d1bb9202a8d,Tablet,US02,5,2025-06-22,Bueno
a8882166-2b2b-4b11-8fcb-2d67d923d3ac,Tablet,CN03,20,2025-05-21,Bueno
948d395b-2ca3-4807-b2ea-5e7fd4e02896,Smartphone,US02,0,2025-05-31,Bueno
06ce6a79-26e8-49df-8237-c84079ae2373,Laptop,CN03,20,2025-03-31,Bueno
a925ad76-66ba-45cb-9364-5cc7744df942,Monitor,CN03,0,2025-04-20,Bueno
1eab9a1b-926f-4ec5-8656-b25b5c82b105,Smartphone,MX01,50,2025-06-01,Bueno
a8b663e6-bc56-4a0d-b07d-70c237a5fd94,Impresora,MX01,0,2025-03-25,Bueno
9fe9cbff-8db8-4787-aa7c-024b29cd9970,Tablet,US02,5,2025-05-07,Caducado
a342b79a-f5ca-4ee6-96ff-7469a434a105,Impresora,CN03,20,2025-03-28,Bueno
957a87eb-2785-432b-9132-b6952bb7e2a0,Monitor,CN03,1000,2025-05-10,Bueno
f4b45511-e0e5-4820-ac72-014f2c45a6a9,Tablet,US02,1000,2025-06-13,Dañado
94c715d3-1778-4fe3-ac06-c098fd2193a8,Laptop,CN03,1000,2025-04-20,Dañado
24bf5724-3c4a-4059-ad6d-76eef5552959,Monitor,US02,0,2025-04-03,Dañado
49a7b054-2a73-4a2c-82bd-8b305c70c6f9,Monitor,MX01,50,2025-05-23,Caducado
fba5b7e7-298b-4d1d-b38d-72238d63d2dd,Monitor,US02,50,2025-06-15,Dañado
b916d0f4-fa3e-4524-8291-7f92757f0563,Tablet,MX01,1000,2025-03-24,Dañado
88ed46c3-4cf9-4e5f-9b9e-e9ed86eb187d,Laptop,CN03,1000,2025-06-13,Bueno
0eb80a08-c033-4786-a2d6-d99ecbe8144f,Impresora,CN03,5,2025-04-20,Caducado
dc5575a4-18a2-4d1f-bc93-ea9919bfc888,Monitor,MX01,50,2025-04-03,Caducado
8247f6a2-3067-419e-b554-d1d2f314e9ac,Tablet,US02,5,2025-05-18,Bueno
2060e655-306c-481d-900f-42e93d5ab1d5,Smartphone,US02,20,2025-04-17,Dañado
8fa3ff08-1fde-4644-be72-70492e2d93eb,Laptop,CN03,0,2025-05-05,Dañado
fb88a9ad-8663-45d4-a34f-178303bbcd94,Monitor,US02,0,2025-04-30,Bueno
8abf6d3a-31c9-4f3b-90c9-c5c79e6537a6,Laptop,MX01,20,2025-03-29,Caducado
e9998791-5d21-48e4-9032-138d26d39c33,Monitor,US02,20,2025-03-27,Caducado
0e97644a-8929-4f84-bdf9-a19c8c47aa84,Impresora,MX01,20,2025-04-02,Bueno
7d56b888-a07e-4845-b966-412f08e67ed5,Smartphone,US02,1000,2025-06-13,Dañado
ac7ced96-6946-4d2f-bd22-bd0faee0cb5f,Impresora,CN03,50,2025-05-13,Caducado
