id_envio,origen,destino,modo_transporte,fecha_salida,fecha_llegada,temperatura_promedio,gps,costo_flete
e32adc8c-3f64-4e3e-8021-edf67d3b6a00,Hamburgo,Monterrey,Terrestre,2025-02-16,2025-06-13,10.0,"('25.87972', '-97.50417')",100
5cccf1b8-b34b-4dd5-884c-e49fe0a3ce81,Shenzhen,CDMX,Terrestre,2025-05-20,2025-06-16,10.0,"('20.22816', '-103.5687')",500
5c246582-96e2-469f-9a87-815bf8c47be0,Hamburgo,Los Angeles,Marítimo,2025-05-20,2025-06-06,5.0,"('19.04222', '-98.11889')",500
dc654c4c-5a8b-4dec-aa30-5990f82877b1,Monterrey,Shenzhen,Aéreo,2025-02-09,2025-03-18,20.0,"('20.74122', '-100.44843')",100
e5f6124c-99e7-4990-b6b5-9b35306bed16,Hamburgo,CDMX,Marítimo,2025-03-22,2025-03-22,20.0,"('20.74122', '-100.44843')",250
d0593fd8-3c34-44ef-b54b-322fca8c0a47,Monterrey,Los Angeles,Terrestre,2025-04-07,2025-04-08,10.0,"('20.21322', '-100.88023')",250
d8422c3b-bbdf-4186-bb52-6dba82972285,Los Angeles,Shenzhen,Marítimo,2025-03-29,2025-04-24,5.0,"('21.28306', '-89.66123')",100
d2b52acd-aa5b-4076-ac9a-c0bf3b0c9aed,Shenzhen,Los Angeles,Terrestre,2025-03-17,2025-04-08,20.0,"('25.87972', '-97.50417')",100
18081389-a485-4b6c-8437-5c2b033eefdd,Shenzhen,Monterrey,Terrestre,2025-04-03,2025-04-21,5.0,"('20.22816', '-103.5687')",100
dd5ce89d-c04a-4e55-a8be-5e9f4a7ac683,Monterrey,Los Angeles,Terrestre,2025-01-17,2025-02-14,20.0,"('21.01858', '-101.2591')",500
7ad45563-4dd4-4813-a355-bdfb9c99a347,Monterrey,Los Angeles,Marítimo,2025-03-26,2025-04-03,5.0,"('19.04222', '-98.11889')",250
7be2959c-17e3-4a4a-a421-6476170e9042,Shenzhen,Monterrey,Aéreo,2025-05-22,2025-06-03,10.0,"('21.01858', '-101.2591')",500
d0bd3da8-9e41-4d01-8828-923a768eb833,Shenzhen,Hamburgo,Aéreo,2025-02-07,2025-03-20,5.0,"('21.01858', '-101.2591')",250
1900cafc-e7c2-4500-9639-2a25f3a43833,Monterrey,Hamburgo,Terrestre,2025-03-02,2025-03-13,10.0,"('19.8173', '-97.35992')",100
d2117522-e490-41a4-8ef0-acde69a72c86,Los Angeles,Monterrey,Marítimo,2025-05-13,2025-05-13,10.0,"('22.49396', '-105.36369')",100
e6b8967d-8d71-4d94-9e93-96a2122e89d7,Monterrey,Los Angeles,Terrestre,2025-02-04,2025-04-02,20.0,"('17.94979', '-94.91386')",500
c5cd9258-e6ed-47fe-ab30-acfe22665beb,Los Angeles,Monterrey,Marítimo,2025-02-23,2025-04-18,5.0,"('19.04222', '-98.11889')",500
3c754258-6376-40da-8580-4393c11365c6,Monterrey,Los Angeles,Aéreo,2025-04-05,2025-05-08,20.0,"('20.74122', '-100.44843')",100
11ecc304-e37c-4cc6-aa17-310857b79529,Shenzhen,Hamburgo,Marítimo,2025-04-10,2025-05-12,10.0,"('17.94979', '-94.91386')",250
3a4907a2-1b4d-4d0d-be04-cf71b432d441,Hamburgo,Los Angeles,Marítimo,2025-04-12,2025-05-28,20.0,"('20.74122', '-100.44843')",100
b47e65d7-2b5a-4ea8-b3b6-790fb9d4d857,Monterrey,Shenzhen,Terrestre,2025-02-18,2025-02-24,10.0,"('19.32889', '-99.32556')",250
a2d15074-843e-43e7-80c1-ae0f1cc1e8cc,CDMX,Monterrey,Terrestre,2025-02-22,2025-05-06,20.0,"('20.74122', '-100.44843')",100
2474db66-b7a1-48d0-94d0-8cc75c3770df,Los Angeles,Monterrey,Aéreo,2025-04-01,2025-04-27,20.0,"('19.32932', '-98.1664')",100
95e67dea-212c-4106-836e-b98c62ba299c,Hamburgo,CDMX,Marítimo,2025-03-31,2025-06-02,10.0,"('20.22816', '-103.5687')",500
34e642a2-c0b2-43d1-9eb6-1b16b2720ce7,Los Angeles,Hamburgo,Aéreo,2025-05-12,2025-06-09,20.0,"('21.01858', '-101.2591')",500
c916831d-30ae-4516-b8ca-3b101cc3285b,CDMX,Shenzhen,Terrestre,2025-02-13,2025-02-14,20.0,"('22.49396', '-105.36369')",100
336f4942-7ce9-4d82-ba01-3fe5c49e08a1,Los Angeles,Shenzhen,Terrestre,2025-01-28,2025-02-22,20.0,"('19.8173', '-97.35992')",100
05904345-3cf2-48cc-a80e-be94d1bb70b0,Hamburgo,Shenzhen,Terrestre,2025-02-19,2025-06-14,5.0,"('20.28527', '-103.42897')",250
3899a62c-7643-4e81-9e86-891591127834,Shenzhen,CDMX,Terrestre,2025-02-07,2025-03-08,20.0,"('19.32932', '-98.1664')",100
00a142a9-eb3c-4ed3-8dfe-6e21f81a7a07,Monterrey,Los Angeles,Marítimo,2025-05-08,2025-05-09,5.0,"('19.8173', '-97.35992')",500
f92759d3-4b71-47a0-b10d-ab1b88e557f4,Los Angeles,Shenzhen,Terrestre,2025-02-06,2025-05-02,20.0,"('21.28306', '-89.66123')",100
60c3088d-30d9-481b-bdfd-d53e19687a06,CDMX,Shenzhen,Terrestre,2025-04-12,2025-04-20,5.0,"('19.8173', '-97.35992')",500
07785e28-834c-48a0-bb6e-8da8869fceb6,Hamburgo,CDMX,Marítimo,2025-01-02,2025-06-01,20.0,"('22.49396', '-105.36369')",100
044604e7-c95a-4281-a013-6c6235f13345,CDMX,Hamburgo,Aéreo,2025-04-23,2025-06-17,20.0,"('20.28527', '-103.42897')",500
eabbf188-9a62-4ab0-8b38-09e1f84d8563,CDMX,Monterrey,Aéreo,2025-01-10,2025-04-21,20.0,"('17.06542', '-96.72365')",500
748d20d8-3606-46ed-b56a-e873d4353009,Los Angeles,CDMX,Terrestre,2025-03-13,2025-04-20,10.0,"('19.32889', '-99.32556')",500
268e15e9-87de-41ee-bd08-4cb6abbc725f,Shenzhen,CDMX,Marítimo,2025-03-27,2025-05-02,5.0,"('20.74122', '-100.44843')",500
262d45a9-bf5d-453a-9f17-a6dafd8b8208,Shenzhen,Los Angeles,Marítimo,2025-03-06,2025-03-28,20.0,"('16.75973', '-93.11308')",500
84dde672-3693-4ef3-ab35-6e172570aec4,CDMX,Shenzhen,Aéreo,2025-03-27,2025-03-31,5.0,"('17.06542', '-96.72365')",250
a8e564c8-44a2-48f7-80f3-7eb7e02c9478,Shenzhen,Los Angeles,Marítimo,2025-02-23,2025-05-16,5.0,"('20.74122', '-100.44843')",100
8f31039f-f05c-45df-bcc3-c5b5875e515a,Shenzhen,Monterrey,Marítimo,2025-01-06,2025-06-17,20.0,"('20.21322', '-100.88023')",500
1184654b-f376-49c0-a5f5-84ad216a1b3c,Hamburgo,Los Angeles,Terrestre,2025-04-06,2025-04-13,5.0,"('19.32932', '-98.1664')",500
941309cc-7b96-49ab-a7d9-0c32c0d8baa7,Hamburgo,Monterrey,Marítimo,2025-04-06,2025-04-09,10.0,"('17.06542', '-96.72365')",500
e9fff773-0ab7-491d-bb4c-0576db596ac9,Hamburgo,Shenzhen,Aéreo,2025-01-24,2025-03-09,5.0,"('21.01858', '-101.2591')",250
198858a6-2f42-4960-947b-3275ac818544,CDMX,Hamburgo,Terrestre,2025-04-08,2025-04-12,20.0,"('19.8173', '-97.35992')",100
28af7e26-1dca-47a1-8e1b-5f68a483f848,CDMX,Hamburgo,Marítimo,2025-04-14,2025-06-20,5.0,"('19.64745', '-102.04897')",500
1eca6dc7-9f49-4a29-b5ca-fcd9b24da8b4,Shenzhen,Los Angeles,Marítimo,2025-01-11,2025-05-02,20.0,"('25.87972', '-97.50417')",250
d2914790-4f49-4b89-ab0d-1037fe018f2a,CDMX,Los Angeles,Marítimo,2025-02-01,2025-02-10,10.0,"('21.01858', '-101.2591')",100
44d1b898-9499-4135-8361-35cc494eb7b9,CDMX,Monterrey,Aéreo,2025-03-06,2025-05-06,20.0,"('20.28527', '-103.42897')",250
5d683740-373a-4afd-a749-e86ea0764980,Shenzhen,Hamburgo,Aéreo,2025-01-22,2025-06-20,10.0,"('16.75973', '-93.11308')",100
d3e409cc-36fa-4f55-a260-003f377cf2a5,Los Angeles,Monterrey,Marítimo,2025-03-30,2025-06-06,10.0,"('20.21322', '-100.88023')",250
2fd13949-10e9-476e-9730-981c6be91ec0,Shenzhen,Monterrey,Aéreo,2024-12-27,2025-01-25,20.0,"('19.32932', '-98.1664')",250
824684bb-b1e2-4a5b-b1de-e94d2e79e26c,Monterrey,Shenzhen,Terrestre,2025-02-26,2025-03-18,10.0,"('20.74122', '-100.44843')",100
24028efa-eab0-48ab-88e6-8c21d66aa338,Monterrey,CDMX,Terrestre,2025-03-02,2025-03-30,20.0,"('19.32889', '-99.32556')",500
a6910bb9-3169-4c82-95ff-defa7c7e42e1,CDMX,Monterrey,Aéreo,2025-01-23,2025-03-10,20.0,"('19.32889', '-99.32556')",250
f4e6982c-5cac-467f-8859-4885ffd88689,Monterrey,Shenzhen,Terrestre,2025-05-16,2025-05-27,10.0,"('19.04222', '-98.11889')",250
104fc6ea-d729-4fde-9b81-da101316a99e,Los Angeles,Shenzhen,Terrestre,2025-05-02,2025-05-05,20.0,"('20.22816', '-103.5687')",100
f57c2ff8-9422-4e72-a2a6-a23854cb8fa9,CDMX,Los Angeles,Marítimo,2024-12-26,2025-04-15,10.0,"('17.06542', '-96.72365')",500
8a54d0d3-4025-45c0-bc54-d6bd5f15eab2,CDMX,Shenzhen,Marítimo,2025-01-19,2025-03-05,5.0,"('20.21322', '-100.88023')",500
58fa24d7-ca29-4f6e-8f86-0a95b6fde3be,Shenzhen,CDMX,Marítimo,2025-04-15,2025-06-18,20.0,"('20.21322', '-100.88023')",100
e43536b5-380f-4ac8-a704-1d310feb9e19,Monterrey,Shenzhen,Aéreo,2025-01-18,2025-04-28,20.0,"('21.01858', '-101.2591')",250
0b90ac74-5191-4384-b332-9d08aeeab98b,Hamburgo,CDMX,Terrestre,2025-01-22,2025-04-29,20.0,"('19.04222', '-98.11889')",100
3e169008-cf73-47d7-937e-da613b89a525,Los Angeles,CDMX,Terrestre,2025-04-08,2025-05-28,10.0,"('20.28527', '-103.42897')",250
86ca52bd-d2b5-49ba-a593-1814e4e2bfbb,Monterrey,Shenzhen,Marítimo,2025-03-18,2025-06-13,10.0,"('25.87972', '-97.50417')",500
329f4aaa-cd40-4d7d-99f1-11842de99fb3,Los Angeles,CDMX,Marítimo,2025-03-24,2025-06-16,20.0,"('19.32889', '-99.32556')",500
6e11c031-bab1-44db-85af-0325df801cc5,Hamburgo,Monterrey,Aéreo,2025-02-01,2025-05-05,20.0,"('17.06542', '-96.72365')",100
43f6b5fa-297d-495e-bd63-c25b4051cb3f,Los Angeles,Hamburgo,Aéreo,2024-12-28,2025-04-10,5.0,"('22.49396', '-105.36369')",250
d00418ec-0e40-401e-b5f6-a46e3a05af29,Monterrey,Hamburgo,Aéreo,2024-12-24,2025-03-25,10.0,"('25.87972', '-97.50417')",500
dcd3f5bc-2921-4cc0-abcc-9c17451d2b75,Shenzhen,Monterrey,Terrestre,2025-05-23,2025-05-25,20.0,"('17.94979', '-94.91386')",500
d5883582-e9a3-451d-b5fb-3b97e2fb2a85,CDMX,Monterrey,Marítimo,2025-03-16,2025-05-24,20.0,"('20.28527', '-103.42897')",250
db3e55c9-020a-4c1c-a31b-58625d3efba4,Monterrey,Los Angeles,Marítimo,2025-04-25,2025-06-20,10.0,"('20.21322', '-100.88023')",250
2dec43f2-2b05-4ac9-a961-891ca7dbf810,CDMX,Shenzhen,Aéreo,2025-03-22,2025-05-25,5.0,"('20.74122', '-100.44843')",250
00145ba9-af1d-4cd0-a6fe-64ebd57c61f2,CDMX,Monterrey,Marítimo,2025-03-09,2025-05-16,10.0,"('20.28527', '-103.42897')",250
d6a74204-6539-424b-8f7f-688edf082f5b,Monterrey,CDMX,Terrestre,2024-12-31,2025-03-19,5.0,"('19.32932', '-98.1664')",250
385e94fa-6586-40e1-bb75-682fa9e6b2c4,Shenzhen,CDMX,Terrestre,2025-02-28,2025-06-09,10.0,"('21.28306', '-89.66123')",500
84d77ea9-b908-4c99-8eb4-69efad24b254,Shenzhen,Hamburgo,Terrestre,2025-03-11,2025-06-12,5.0,"('19.32889', '-99.32556')",500
5beb1c19-111f-4448-802e-b20fea6d886d,CDMX,Shenzhen,Aéreo,2025-04-24,2025-06-22,20.0,"('25.87972', '-97.50417')",100
64a8ec1d-2ece-4ac4-a420-1da3332f1896,Hamburgo,Shenzhen,Marítimo,2025-01-16,2025-01-29,20.0,"('21.01858', '-101.2591')",100
55f4a4e7-0ee8-4da6-af2a-76d78760cd65,Hamburgo,CDMX,Aéreo,2025-04-01,2025-05-25,5.0,"('21.01858', '-101.2591')",500
5dda13cc-8385-40cc-a3f4-c7c67caa37ac,Shenzhen,Los Angeles,Terrestre,2025-04-24,2025-06-13,5.0,"('22.49396', '-105.36369')",500
29d67034-1b99-4d78-89ec-bcf86d73d2b4,Monterrey,Shenzhen,Marítimo,2025-01-11,2025-04-24,10.0,"('17.06542', '-96.72365')",100
dd78e38f-193f-4ab2-9b4b-3464eb8b3a04,Shenzhen,Hamburgo,Terrestre,2025-05-04,2025-06-03,10.0,"('19.8173', '-97.35992')",500
a58f43be-3b10-46d0-9c14-3ce4e0f4d44a,Shenzhen,CDMX,Terrestre,2025-02-27,2025-05-28,10.0,"('19.8173', '-97.35992')",500
59bac8f3-2ff5-40ac-aac5-28c2d066a108,Hamburgo,Shenzhen,Marítimo,2025-01-31,2025-05-12,10.0,"('17.06542', '-96.72365')",250
b2b7ec37-c81c-48ad-8ebe-4162fbf58e63,CDMX,Los Angeles,Terrestre,2025-04-05,2025-04-23,5.0,"('20.21322', '-100.88023')",500
8de734d8-4b69-4ebc-b4dc-05fc9e2840ab,Shenzhen,Monterrey,Terrestre,2025-03-25,2025-05-11,10.0,"('20.28527', '-103.42897')",500
7050ddf9-1db2-45e8-b396-026135c59506,Monterrey,CDMX,Aéreo,2025-03-07,2025-06-02,10.0,"('20.22816', '-103.5687')",500
31ad3917-7084-4838-a5bb-a6e9c0474fca,CDMX,Monterrey,Marítimo,2025-01-23,2025-03-13,5.0,"('19.32889', '-99.32556')",250
7e8854af-5a8a-4799-9851-0117f9286a6d,Monterrey,CDMX,Marítimo,2025-03-21,2025-06-08,5.0,"('20.21322', '-100.88023')",500
741bf918-f1ff-49d9-99fa-cbcc33f60064,Monterrey,Hamburgo,Terrestre,2025-03-16,2025-05-27,20.0,"('19.8173', '-97.35992')",100
80f3b9e8-5b9a-4f81-82a6-2fa7ac5944d7,Monterrey,Shenzhen,Marítimo,2025-05-23,2025-06-14,10.0,"('19.32889', '-99.32556')",100
7aec99ea-b656-4da9-a376-76f323e99a5f,Los Angeles,Monterrey,Aéreo,2025-01-08,2025-02-12,20.0,"('17.06542', '-96.72365')",500
ae1bbc47-8a44-476b-9f7a-b6e48159e9a3,Monterrey,Hamburgo,Terrestre,2025-01-01,2025-02-27,10.0,"('19.32932', '-98.1664')",500
5723368e-eca3-45a6-9839-76f14f19a8c3,Hamburgo,Monterrey,Aéreo,2025-04-14,2025-06-23,20.0,"('17.94979', '-94.91386')",250
ee30ee6f-fc6d-42b6-8fa4-59df8a5ab9c4,Los Angeles,Shenzhen,Marítimo,2025-04-01,2025-05-17,10.0,"('21.01858', '-101.2591')",500
f01863b8-0aef-4d84-8c8c-de61e0f2c408,Shenzhen,Monterrey,Aéreo,2025-02-24,2025-03-02,20.0,"('20.21322', '-100.88023')",500
a5c3c438-186a-4d69-bad3-4dddb5703f60,CDMX,Hamburgo,Marítimo,2025-05-09,2025-06-15,5.0,"('22.49396', '-105.36369')",500
a8042bd7-4c09-4e33-94cd-400a7eaccae3,Los Angeles,Hamburgo,Marítimo,2025-04-08,2025-06-20,5.0,"('22.49396', '-105.36369')",500
db0d66da-f41e-4c74-9487-6287bd9da42e,Hamburgo,Shenzhen,Marítimo,2025-05-21,2025-06-12,20.0,"('19.32889', '-99.32556')",100
dcce9710-e839-44a2-89c7-47662c039438,Monterrey,Los Angeles,Terrestre,2025-01-25,2025-02-18,20.0,"('20.74122', '-100.44843')",500
9bc8960c-17f9-45ef-8f5f-aa9125c6e389,Monterrey,Los Angeles,Terrestre,2025-05-18,2025-06-09,5.0,"('19.32932', '-98.1664')",100
38035ca5-695e-421d-a05f-a1a851eb8a67,Monterrey,Los Angeles,Marítimo,2025-05-13,2025-05-28,20.0,"('19.8173', '-97.35992')",500
e13c2bfb-8ee8-4c6a-9d53-f08414bd6a0d,Monterrey,Los Angeles,Terrestre,2025-03-04,2025-03-15,10.0,"('20.22816', '-103.5687')",100
217febf8-bc51-42f6-b2f9-1cda8e26fe3a,Los Angeles,CDMX,Aéreo,2025-03-15,2025-03-27,5.0,"('20.21322', '-100.88023')",100
42ab5ee5-2907-479e-996d-cfd59198f92e,Shenzhen,Monterrey,Terrestre,2025-03-30,2025-06-16,10.0,"('19.64745', '-102.04897')",500
06e48825-1839-4d9e-8cc9-80532456d742,Monterrey,Los Angeles,Terrestre,2025-04-18,2025-06-11,10.0,"('21.28306', '-89.66123')",500
9245fac4-9bb2-4e4a-9979-1f35e6dd6d60,Los Angeles,Shenzhen,Marítimo,2025-01-29,2025-04-01,10.0,"('21.28306', '-89.66123')",250
53d83b1e-aec0-48aa-98f4-c377b4af2ee2,Los Angeles,Shenzhen,Terrestre,2025-01-21,2025-05-20,20.0,"('19.64745', '-102.04897')",500
6434ea4a-be53-462a-b4e6-08ac074bfad7,Monterrey,Shenzhen,Aéreo,2025-03-20,2025-06-21,10.0,"('19.64745', '-102.04897')",250
c1735cd0-90c7-4bc4-a1fb-77da5a707d36,CDMX,Hamburgo,Terrestre,2025-05-19,2025-06-04,10.0,"('20.21322', '-100.88023')",100
8288bc3c-21d0-467a-a8df-1fe321a5c9d3,Shenzhen,CDMX,Marítimo,2025-01-10,2025-05-31,10.0,"('21.28306', '-89.66123')",100
59d77011-1f17-462c-8518-86a6f9c611db,Monterrey,CDMX,Aéreo,2025-01-08,2025-05-26,10.0,"('20.28527', '-103.42897')",500
e1cfe983-d86e-42ce-9aa5-e26cea8d53c4,Monterrey,CDMX,Aéreo,2025-02-12,2025-05-02,5.0,"('20.28527', '-103.42897')",100
628ec4dc-fd1a-4340-9db8-c8d4622a8e1f,Monterrey,Hamburgo,Aéreo,2025-05-06,2025-05-16,5.0,"('22.49396', '-105.36369')",100
95e31bb4-46f7-49cf-b863-e41d80d3dcc1,Hamburgo,Los Angeles,Terrestre,2025-01-14,2025-04-27,20.0,"('21.01858', '-101.2591')",250
8e27bb64-a500-4886-b29d-ad950896a23d,Monterrey,Hamburgo,Terrestre,2025-02-03,2025-06-05,5.0,"('16.75973', '-93.11308')",100
5fac39d2-c07e-4c14-8277-3b1987ec1d2f,Monterrey,CDMX,Terrestre,2025-05-09,2025-05-17,20.0,"('22.49396', '-105.36369')",100
ea72e27e-e11f-46e8-80f8-e4d68ff8a3f0,Monterrey,CDMX,Marítimo,2025-02-23,2025-05-21,10.0,"('25.87972', '-97.50417')",500
5fb5d793-e3c9-47df-88cf-1448e0459a53,Shenzhen,Los Angeles,Terrestre,2025-01-12,2025-04-08,10.0,"('20.21322', '-100.88023')",500
c1074e95-830d-4ae0-be1d-e8e96aa39ace,CDMX,Hamburgo,Aéreo,2025-05-03,2025-05-14,20.0,"('20.21322', '-100.88023')",500
1939229a-d527-476a-8687-155d798b190f,Monterrey,Hamburgo,Aéreo,2025-01-12,2025-01-28,5.0,"('25.87972', '-97.50417')",500
9d2065ad-8224-4d47-ad55-24011eadcf1f,Los Angeles,Monterrey,Terrestre,2025-02-06,2025-03-22,5.0,"('25.87972', '-97.50417')",500
147ea1d2-2449-4ee8-8248-dad7381fd192,Hamburgo,CDMX,Marítimo,2025-04-21,2025-05-16,5.0,"('17.06542', '-96.72365')",100
e7bdbb25-5aa0-445b-8caa-b91648e101f6,Los Angeles,Hamburgo,Terrestre,2025-04-26,2025-05-31,5.0,"('21.01858', '-101.2591')",100
524dcaeb-cf13-4660-aedf-b4e88c1ad5d5,CDMX,Los Angeles,Aéreo,2025-04-05,2025-04-18,20.0,"('20.22816', '-103.5687')",100
afae1834-8cc2-4ff3-a99f-aa49551e2446,CDMX,Shenzhen,Marítimo,2025-01-12,2025-01-25,5.0,"('20.28527', '-103.42897')",250
345283a1-3cd6-4d1a-8e68-e0ef332d2225,CDMX,Shenzhen,Aéreo,2025-03-18,2025-03-22,20.0,"('16.75973', '-93.11308')",100
57618746-ddcc-47d5-a924-01d60d3c339c,Monterrey,Shenzhen,Marítimo,2025-02-27,2025-04-28,20.0,"('19.04222', '-98.11889')",100
ffacf6d8-3c04-4014-bf69-a206a9535619,CDMX,Hamburgo,Terrestre,2025-01-25,2025-02-04,10.0,"('20.28527', '-103.42897')",250
54121ab5-05f2-43d6-bedd-953a58886276,Hamburgo,Monterrey,Terrestre,2025-01-03,2025-05-27,10.0,"('20.74122', '-100.44843')",100
abe4eceb-5efc-4c06-89ff-c91913c358c2,Monterrey,Los Angeles,Marítimo,2025-03-11,2025-04-04,20.0,"('19.64745', '-102.04897')",250
50056feb-86c3-48b3-b408-09cb61873d94,Monterrey,Los Angeles,Marítimo,2025-02-18,2025-03-25,5.0,"('20.28527', '-103.42897')",500
595f1ba4-c256-4b3b-aa7c-34a50bc1bb3b,Hamburgo,Monterrey,Terrestre,2025-03-18,2025-04-21,5.0,"('20.22816', '-103.5687')",100
a0b80bbd-0fd4-495f-a58f-95b1bb5b5a36,Los Angeles,Shenzhen,Aéreo,2025-01-29,2025-05-06,10.0,"('20.74122', '-100.44843')",100
107522ae-48c7-4ed0-9379-ff32d4b596bc,Monterrey,Shenzhen,Marítimo,2025-04-04,2025-05-20,5.0,"('17.94979', '-94.91386')",250
dfb279ce-2200-43b7-9546-e86abafbcd96,CDMX,Monterrey,Marítimo,2025-01-19,2025-06-16,10.0,"('20.74122', '-100.44843')",250
c76ecacf-577c-41a3-839d-933d19df3e04,Monterrey,CDMX,Aéreo,2025-03-15,2025-06-16,20.0,"('19.32889', '-99.32556')",100
40b9ae79-111c-42e9-989d-f1f4523cdf12,Los Angeles,Monterrey,Marítimo,2025-02-02,2025-02-24,20.0,"('19.32889', '-99.32556')",250
06ef22e0-8c77-49ac-9dc3-8dee636ba5a4,Shenzhen,Hamburgo,Terrestre,2025-02-02,2025-02-07,10.0,"('20.74122', '-100.44843')",250
19af503f-9a88-4e6c-9957-b9118926c6e6,Shenzhen,CDMX,Terrestre,2025-05-18,2025-06-09,5.0,"('19.64745', '-102.04897')",250
6620c9a2-5268-4b0d-8c15-4ea05834d0bd,Monterrey,CDMX,Terrestre,2025-01-03,2025-05-17,10.0,"('16.75973', '-93.11308')",500
1f4288ce-ab8b-4c46-9e5b-8a09606244d5,Los Angeles,Monterrey,Marítimo,2025-01-23,2025-02-20,10.0,"('19.04222', '-98.11889')",250
fbba64dd-a234-4e5b-b10f-8f80de404e1e,Shenzhen,Hamburgo,Marítimo,2025-01-09,2025-01-22,20.0,"('22.49396', '-105.36369')",100
9761f330-9c71-440c-b476-49e97a92bdef,CDMX,Hamburgo,Marítimo,2025-04-08,2025-06-15,5.0,"('20.74122', '-100.44843')",500
c8dea2ab-d600-4840-ae36-b5686e3e894b,Shenzhen,Los Angeles,Marítimo,2025-04-15,2025-06-12,5.0,"('21.01858', '-101.2591')",500
750fcec2-b59e-4bff-ab87-8ad0b7398c2a,Hamburgo,Shenzhen,Marítimo,2025-03-31,2025-04-07,5.0,"('21.28306', '-89.66123')",100
67d0181d-2e89-4db5-89f5-246e8a72f61a,Los Angeles,Hamburgo,Terrestre,2025-04-20,2025-05-16,20.0,"('17.94979', '-94.91386')",250
a2bc7412-8430-48cd-b807-b829e8ccb2d0,Los Angeles,CDMX,Aéreo,2025-04-14,2025-05-04,20.0,"('19.32932', '-98.1664')",100
4de47349-f8e8-473b-8ef3-08d2814b0c93,Los Angeles,Shenzhen,Terrestre,2025-05-20,2025-06-11,20.0,"('25.87972', '-97.50417')",100
d3421e33-6554-4392-80de-c253e624cea3,Monterrey,Shenzhen,Terrestre,2025-02-26,2025-06-02,20.0,"('22.49396', '-105.36369')",250
c802c1b4-eba9-48b0-b0ed-6fe685b77206,Shenzhen,CDMX,Marítimo,2025-02-01,2025-02-06,20.0,"('19.32889', '-99.32556')",100
5591d2b6-be0c-4ffa-981d-df59a0d983fe,Monterrey,Shenzhen,Terrestre,2025-03-05,2025-03-31,20.0,"('19.64745', '-102.04897')",500
f845d865-6f6c-442b-9cc1-c955e686828f,Hamburgo,Shenzhen,Marítimo,2025-01-03,2025-05-09,20.0,"('20.28527', '-103.42897')",100
a34a4849-804d-4122-bf19-e736c05c706d,Monterrey,Shenzhen,Aéreo,2025-05-01,2025-06-05,20.0,"('25.87972', '-97.50417')",500
b915d813-a5a9-4dff-b2cd-1f45895dc43a,Monterrey,CDMX,Marítimo,2025-03-15,2025-05-28,20.0,"('20.21322', '-100.88023')",100
10a0ebc8-7720-4826-b1aa-2c734f7c46d3,Monterrey,Shenzhen,Terrestre,2025-03-14,2025-03-22,10.0,"('21.01858', '-101.2591')",500
e07c8eca-2e90-45e0-8932-54ca51058222,Monterrey,Hamburgo,Terrestre,2025-04-03,2025-04-09,20.0,"('21.01858', '-101.2591')",500
c70bb97e-b9e9-4fbd-88dc-94da7f47ee0a,Hamburgo,Monterrey,Terrestre,2025-04-08,2025-05-17,5.0,"('19.8173', '-97.35992')",250
c6d2b439-6ea2-4267-83e0-cccd720202f7,Shenzhen,Los Angeles,Marítimo,2025-05-08,2025-06-21,10.0,"('16.75973', '-93.11308')",100
bc2bd11d-a9ad-4988-a9f6-efedc3aa2af6,Los Angeles,Hamburgo,Marítimo,2025-04-30,2025-06-12,20.0,"('20.21322', '-100.88023')",500
3f65682b-f3fe-434e-92de-603f307e1708,Hamburgo,Monterrey,Terrestre,2025-03-13,2025-06-19,20.0,"('21.28306', '-89.66123')",250
221dc4e2-ddb9-4e44-ba55-6631fadf2b79,CDMX,Los Angeles,Aéreo,2024-12-25,2024-12-26,20.0,"('17.06542', '-96.72365')",500
436db9d9-03bb-48b5-a15b-22ed15f8417f,CDMX,Hamburgo,Marítimo,2025-01-11,2025-05-26,5.0,"('16.75973', '-93.11308')",100
93cbd259-22a4-47a0-b69f-043fa6667cdb,Monterrey,Shenzhen,Terrestre,2025-03-28,2025-04-18,20.0,"('20.28527', '-103.42897')",250
0f2db7dc-f410-410b-807d-abfdace221b7,Los Angeles,CDMX,Marítimo,2025-04-22,2025-06-13,5.0,"('19.32932', '-98.1664')",100
9ff81c41-b3ab-4a30-9932-319e37646c73,Shenzhen,Monterrey,Aéreo,2025-03-11,2025-03-15,20.0,"('20.74122', '-100.44843')",100
dbc06ce3-2f0a-47fb-9a7f-e67f21decc69,CDMX,Shenzhen,Aéreo,2025-04-18,2025-06-04,10.0,"('20.28527', '-103.42897')",500
116d0937-3560-4998-a817-0513049ba06c,Los Angeles,Monterrey,Terrestre,2025-03-14,2025-03-23,20.0,"('19.8173', '-97.35992')",250
64e3bcbc-57cc-4088-b142-bc782205cf2d,Monterrey,Los Angeles,Terrestre,2025-01-09,2025-05-07,20.0,"('19.32889', '-99.32556')",250
6cc0383e-4ef3-47a1-9f38-31fc8454c341,Monterrey,Shenzhen,Marítimo,2025-03-13,2025-04-19,20.0,"('17.06542', '-96.72365')",500
4058198b-1752-4e1c-bec7-a8f4a0ce2ec5,Shenzhen,Hamburgo,Terrestre,2025-02-12,2025-03-07,10.0,"('20.22816', '-103.5687')",500
ecaab200-eb58-44dd-bf3f-aa17f7696c12,Hamburgo,Los Angeles,Terrestre,2025-04-30,2025-06-06,10.0,"('19.8173', '-97.35992')",250
